source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_mag,v_gc
6240616210127916928,236.9068697493008,-22.089075462627605,0.16855933391377076,0.01798110641539097,-25.665237465419224,0.022901734337210655,-0.6396330787984995,0.016452739015221596,116.14691162109375,1.4917402267456055,1.1054456233978271,10.423466682434082,589.6619124738822
6665169810326829568,291.0652603454273,-43.12180293026505,0.1657826093259108,0.015075724571943283,-18.32002545742643,0.0161520354449749,3.684937141033471,0.014494916424155235,136.45608520507812,3.427277088165283,0.9517773985862732,13.73877239227295,588.6825594455148
6244296344267067904,244.93778433980734,-21.40045430454902,0.14861117215537237,0.016282841563224792,-21.297579225188265,0.01895914040505886,2.2398197630844607,0.013079192489385605,-28.18300437927246,0.7149638533592224,0.8690266013145447,12.953356742858887,587.6498469457516
4301972460698880128,297.1425507260268,10.1962335823176,0.16956470993302009,0.014040982350707054,-10.55717530735765,0.01402458269149065,-22.233514167345717,0.010932649485766888,-433.3642272949219,0.7538077235221863,1.0353155136108398,13.173129081726074,586.7761544378689
5919480921298073472,265.49723515682075,-56.568292662439845,0.13766016442867263,0.01649695262312889,-8.003607891617168,0.016292888671159744,-22.030932337247854,0.01379849947988987,52.80624008178711,3.2400898933410645,1.0292222499847412,13.617932319641113,586.3018291828743
6078635332496363904,193.15953279275993,-50.58615449569536,0.1783075436840716,0.0188281387090683,-21.4447451516982,0.015492716804146767,12.736728792245335,0.013688374310731888,90.24097442626953,2.0835745334625244,0.9673563241958618,13.919172286987305,585.542115566627
5914799780611139968,253.4460797674155,-59.977170558158306,0.10716401218986554,0.012830957770347595,-4.874679043413451,0.010485746897757053,-16.184135926931887,0.010058397427201271,-56.35415267944336,1.0197596549987793,0.9731163382530212,13.15488052368164,582.4339105792678
1811420083634337536,309.855849646667,17.292658176990855,0.14018899177978753,0.015434014610946178,7.113306276011215,0.014020330272614956,-18.503601907259117,0.012704871594905853,-58.094234466552734,1.796271800994873,0.9154819250106812,13.608003616333008,582.1931489721535
5909851570257393664,264.67013640041165,-64.75302746319825,0.140140841063965,0.014411873184144497,1.8290616553141212,0.009382386691868305,-19.025802840059416,0.010793687775731087,410.8175048828125,2.8041458129882812,0.9989928007125854,13.628022193908691,582.1342396715497
4403446865543567744,235.37673848296927,-2.883563381673984,0.165212359022739,0.015018110163509846,-22.347523843843927,0.017451759427785873,-17.274612296815985,0.012794297188520432,82.15892791748047,2.1785433292388916,1.0060890913009644,13.523503303527832,581.9270620256561
