source_id,ra,dec,parallax,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,ruwe,simbad_name,otype,nbref,W1,W2,WISEA,J,H,K,2MASS,G_W2,W1_W2,J_K,G_J
830239138485572224,157.8491324699124,45.52339445319689,62.57685431082019,2411.2534,840.3095,-577.3241957852479,-610.5872978188678,13.160847,14.58937,11.775997,2.8133726,0.18273768,1.7172735,BD+46  1635B,PM*,4,6.6570000648498535,6.293000221252441,WISEA,14.345000267028809,13.394000053405762,13.477999687194824,10312536+4531252,6.867846778747559,0.3639998435974121,0.8670005798339844,-1.1841532670288082
6803857877726735616,316.99109139759105,-25.360404073095044,23.830696056498702,224.30981,808.2987,660.6330142269868,-465.7368219043589,15.143074,16.852936,13.887846,2.9650898,0.47205862,0.9085959,LP  872-43,PM*,9,15.359999656677246,14.229000091552734,WISEA,12.21399974822998,11.678999900817871,11.458000183105469,21075706-2521297,0.914073908447266,1.1309995651245117,0.7559995651245117,2.92907425177002
2482910290191753856,17.375944180224703,-5.125202221404193,15.76108587500431,580.7196,807.5016,807.4273834769507,-10.945849496144772,14.487874,15.893268,13.323313,2.5699549,0.082221694,1.1961275,G 270-155,PM*,9,12.395000457763672,11.97599983215332,WISEA,11.751999855041504,11.274999618530273,11.052000045776367,01092928-0507306,2.5118741678466794,0.41900062561035156,0.6999998092651367,2.735874144958496
2482910290191753856,17.375944180224703,-5.125202221404193,15.76108587500431,580.7196,807.5016,807.4273834769507,-10.945849496144772,14.487874,15.893268,13.323313,2.5699549,0.082221694,1.1961275,G 270-155,PM*,9,12.395000457763672,11.97599983215332,WISEA,11.751999855041504,11.274999618530273,11.052000045776367,01092928-0507306,2.5118741678466794,0.41900062561035156,0.6999998092651367,2.735874144958496
2482910290191753856,17.375944180224703,-5.125202221404193,15.76108587500431,580.7196,807.5016,807.4273834769507,-10.945849496144772,14.487874,15.893268,13.323313,2.5699549,0.082221694,1.1961275,G 270-155,PM*,9,12.395000457763672,11.97599983215332,WISEA,11.751999855041504,11.274999618530273,11.052000045776367,01092928-0507306,2.5118741678466794,0.41900062561035156,0.6999998092651367,2.735874144958496
2482910290191753856,17.375944180224703,-5.125202221404193,15.76108587500431,580.7196,807.5016,807.4273834769507,-10.945849496144772,14.487874,15.893268,13.323313,2.5699549,0.082221694,1.1961275,G 270-155,PM*,9,12.395000457763672,11.97599983215332,WISEA,11.751999855041504,11.274999618530273,11.052000045776367,01092928-0507306,2.5118741678466794,0.41900062561035156,0.6999998092651367,2.735874144958496
2482910290191753728,17.374330389292147,-5.123726079101474,15.745358248407245,640.684,806.86646,806.7855670859365,-11.42680323082634,14.345863,15.708355,13.197234,2.5111208,0.034442842,1.0772519,G 270-155,PM*,9,12.395000457763672,11.97599983215332,WISEA,11.751999855041504,11.274999618530273,11.052000045776367,01092928-0507306,2.3698631678466793,0.41900062561035156,0.6999998092651367,2.5938631449584957
2482910290191753728,17.374330389292147,-5.123726079101474,15.745358248407245,640.684,806.86646,806.7855670859365,-11.42680323082634,14.345863,15.708355,13.197234,2.5111208,0.034442842,1.0772519,G 270-155,PM*,9,12.395000457763672,11.97599983215332,WISEA,11.751999855041504,11.274999618530273,11.052000045776367,01092928-0507306,2.3698631678466793,0.41900062561035156,0.6999998092651367,2.5938631449584957
2482910290191753728,17.374330389292147,-5.123726079101474,15.745358248407245,640.684,806.86646,806.7855670859365,-11.42680323082634,14.345863,15.708355,13.197234,2.5111208,0.034442842,1.0772519,G 270-155,PM*,9,12.395000457763672,11.97599983215332,WISEA,11.751999855041504,11.274999618530273,11.052000045776367,01092928-0507306,2.3698631678466793,0.41900062561035156,0.6999998092651367,2.5938631449584957
2482910290191753728,17.374330389292147,-5.123726079101474,15.745358248407245,640.684,806.86646,806.7855670859365,-11.42680323082634,14.345863,15.708355,13.197234,2.5111208,0.034442842,1.0772519,G 270-155,PM*,9,12.395000457763672,11.97599983215332,WISEA,11.751999855041504,11.274999618530273,11.052000045776367,01092928-0507306,2.3698631678466793,0.41900062561035156,0.6999998092651367,2.5938631449584957
