source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,bp_rp,parallax_error,pmra_error,pmdec_error
982910760408813696,113.34298194196394,49.73933321864043,30.416235580493513,-469.76657045886765,-70.0584688078828,10.716454,1.8126926,0.015598431,0.014658872,0.0122325225
988040703705816192,108.56330210445327,55.25203605726217,31.442582561732277,146.0711675520851,-28.646938314657117,12.037404,,0.043606866,0.030238535,0.034263458
988851730971713152,110.74418307545362,55.704579663869154,24.682443079989543,-57.11677914204136,6.005233115060239,15.245175,3.401002,0.3941,0.29086706,0.25258523
992081782600391296,99.51645953467049,50.85781382562401,26.874546084394023,-43.39841273364755,59.1837971298325,9.685539,1.3836441,0.014228912,0.014513126,0.01455972
994779640538057216,101.39323521336878,55.10249839767458,25.827220701409566,148.72893673031265,34.2582618055805,13.034399,2.4288597,0.015002915,0.012767178,0.010344767
994980683663509120,100.66037215531982,56.02117308781144,24.67964948103417,-71.52836238984429,-333.39278904902733,13.205092,2.525385,0.013666292,0.01170355,0.009644919
996423242918887424,93.49892376112989,52.94256808399856,28.199905302276996,-130.69623445365676,-192.60564722900986,14.658403,3.0689907,0.025559427,0.023397338,0.019519662
1014449907853620608,130.4067532991629,46.96522138745096,20.05138307996107,-38.39018596577099,-88.16808628431303,9.261674,1.0278034,0.017484583,0.014576902,0.015774691
1014865626328245888,130.20436576153546,48.46088916940444,28.13555570214201,-48.074428537729986,-69.77799313541657,17.571753,4.4481564,0.13077085,0.14187272,0.12397943
1016193630216537984,137.22383407890374,50.78330931689462,32.794325872088194,-188.26672099845774,-372.6021978666662,7.9200454,0.97502804,0.022606479,0.019588074,0.016792119
1017783146073299328,134.8975225560541,53.72986152233806,55.73380444545231,-268.96551256595194,-181.40437288765435,12.093691,2.8107624,0.42021844,0.3548965,0.36033148
1019361632454363904,140.18208798822297,51.26670357695748,34.25178861523468,-35.156279712026326,143.91776945927575,6.033801,0.6016278,0.026367873,0.020184668,0.019382203
1022202147728524544,146.58086823037078,56.37679782955006,22.742332762948013,85.98222752608028,40.651145980447325,11.700575,2.0195389,0.021032017,0.018010272,0.021331118
1029569464047425536,130.9874976166205,53.463784369169346,22.198067180373087,5.199381676350308,41.35891766223286,15.379904,3.0799694,0.030823618,0.029612731,0.026852285
1038076351151065088,134.89704427889473,60.26911541674556,24.035136839651294,-276.6142702513193,-457.9708068473318,16.283337,0.32530785,0.051028658,0.03447423,0.04287384
1042071701528617728,131.3203418355114,61.28438746622788,28.586495838101396,7.3289280675207,-63.43042659421076,16.985058,0.7940502,0.06368104,0.061894353,0.05366655
1043495466007936512,136.73465435141892,63.66846732478525,21.036100181258117,-536.800947810165,-759.811541408102,11.499918,1.882267,0.174867,0.13527177,0.15911481
1052568498519940224,156.5835912737931,63.96069747694951,28.340620309915337,-278.55020268150327,8.134329436249345,11.839578,2.3830414,0.017424813,0.016296767,0.017063815
1065017822005186432,146.02141627329294,65.63186666761437,25.211043079498225,-137.14873002966004,-117.44018465183498,17.50529,4.340561,0.10420024,0.085072845,0.10327179
1075773515330158080,171.55594104733464,73.45008094728692,21.261358649016067,38.81527084501228,50.71116477242634,16.691442,3.784811,0.06290956,0.0663894,0.070425466
1078684751538216960,165.09628167499233,72.87175407048682,31.60507851543982,-125.70738738674723,-395.1662326660467,13.43301,,0.062313613,0.08166633,0.09576291
1081101959132720768,119.86948670438598,55.94150154673987,20.471782046464817,-43.43958733575658,-225.1709521873546,17.135616,0.40763283,0.0799334,0.061324514,0.056831993
1081127557137725696,120.3378864093979,56.399817570980986,43.64203983646345,-20.00285718544947,-291.944066618757,15.423319,3.918665,0.043069392,0.030776363,0.035471752
1083498447804179456,120.3367368247351,59.047514090726956,23.022827268719205,18.799274994238488,25.132752764682863,5.677026,0.5600147,0.14319327,0.13160588,0.12974977
1084764020047940096,118.27080481648353,61.36737140320235,28.551170646651435,-149.87118259136312,-64.51634577222949,15.956118,0.31111145,0.039274007,0.03451187,0.03251778
1085845698971812480,113.53648284206147,59.69930986002278,29.166378598528617,-60.58474461272411,-214.56042981055916,15.048309,3.2233887,0.036671266,0.03131753,0.030485276
1087254173366476288,112.9009069221721,62.01915589367775,23.23307105184567,31.69855439652777,-160.08036770958995,11.195294,1.9389839,0.02507887,0.022250602,0.019027432
1088813933689615872,113.60946222158073,62.940999988434626,84.70006581982092,-495.56725523449285,-109.91666306728042,9.652589,2.0562239,0.016739901,0.0156179285,0.014783203
1094208515693621504,127.83728043847435,68.22335246951741,21.71280222819411,242.90615968587554,50.31329770279181,15.490973,3.2513266,0.030500395,0.023091717,0.028082138
1106845610852039040,94.18778413687613,68.73507285376016,31.317323653440127,-142.1824143956659,-50.079759451035144,12.9100065,2.5501223,0.017182926,0.009776821,0.015493427
1108145478408876672,112.30893684618745,68.28030644545991,22.07909036448907,-47.5554970263222,-174.71134253441505,14.762185,3.0978336,0.057857744,0.03847588,0.05020944
1109991833311991552,104.87890781506714,71.5100193961721,21.000572584284136,-43.83500979100957,16.00250213502566,9.423808,1.1011019,0.0128801325,0.009381495,0.012458719
1111224007889044992,113.96138606687383,73.27560986545365,27.132066707977586,118.79300651544432,340.56251780059574,14.620834,2.9015722,0.025160212,0.022375418,0.025419496
1112850082507769472,100.31811075371851,71.45242113485727,27.730898279423844,-89.34804842642342,-236.03265268263462,13.27818,2.5945177,0.014841176,0.0106873745,0.012693599
1118597710821365248,135.5386048634401,69.88418393086837,27.90667253959449,15.016474313828901,-106.6529780836949,14.007326,2.8728313,0.015943294,0.012926253,0.015023518
1118834930455090816,136.73073170845066,71.166320244454,20.13021370840607,-101.25098111508872,-13.391877407410542,9.828962,1.1849184,0.2135385,0.18165211,0.22859877
1122837217203600000,122.07487208771228,72.2647114318612,20.845775184725397,-53.39022364204377,-23.38799256514608,14.662248,2.8236303,0.022130063,0.019154662,0.024491599
1123855296251645824,137.8009506983975,74.01824003359752,40.23218569024275,-190.77702238363528,-154.47288510579213,17.590757,4.6359844,0.12533481,0.115331806,0.12740554
1125221615544397056,129.64302096001717,75.79414681725082,31.914776977368383,-245.87037852374522,-443.02291258685,12.92292,2.6744347,0.022284636,0.020047301,0.023546565
1125888538065741440,134.08692721618985,77.96961677697308,23.107129879559583,265.6685541365817,57.90527071832716,11.874879,2.2600632,0.0143779,0.014158792,0.017114257
1129078358736311168,171.30636728307368,78.28195187364332,44.26692541990512,-639.7173543659285,-204.11203485253108,11.642872,2.3743563,0.015153519,0.018127324,0.022437964
1129107908110522752,172.10620639828363,78.51572809690651,31.607845145187277,-12.33440367462152,-287.0749619783864,17.488462,4.6875944,0.105443686,0.15312864,0.13761407
1129149723913123456,176.9394079814786,78.69329745305299,190.32514271529305,748.4182886031707,480.80430000482306,9.551337,2.701994,0.019362431,0.023584152,0.025972635
1129243629078110336,177.109198030776,79.09591047554974,20.22707365641309,12.360025874369931,91.17698629552477,13.604375,2.2888556,0.011867347,0.016121216,0.0165242
1130250575570939648,170.80264267928453,80.15058904065276,38.82089576593445,-18.371194175922426,-24.04336257366453,14.464072,3.2432728,0.017532578,0.01906779,0.022798106
1130864790254350464,147.1250434341011,77.38976259824618,43.61323722036152,27.71074781477124,106.50969428893885,13.5883875,2.9119854,0.012764738,0.013661067,0.013420131
1132099507452097024,146.6824977102577,78.52376625052884,22.11975447185883,-47.78061399621025,52.51064954260183,11.076221,1.7226276,0.015063856,0.014033128,0.014725423
1136914917409453184,114.43524499878491,76.56860911687436,28.652520101108,-124.2485443790252,49.23899712217318,11.742354,1.9790134,0.011547281,0.009937506,0.013421312
1137074866287549696,114.74972032430472,77.57756162553594,24.718865627841435,-201.42043979328076,-402.5625824829183,15.672159,3.365056,0.032295443,0.02964225,0.035409298
1137455331670693760,123.09695089530967,76.47463562170253,25.3688695112648,-51.214486967694626,-403.43800343784005,13.64373,2.7766428,0.013891442,0.013827424,0.014891921
1140666764617973632,95.99187658959391,77.9715553584564,26.389355476507898,21.86089388093754,-130.6393599887524,15.977934,3.922245,0.0407263,0.03641598,0.046770584
1140793277174071552,97.99112008653609,78.58698347798982,31.920506988159733,-81.81638929094775,-268.1778196252196,13.831044,2.887063,0.0150945885,0.015010736,0.018587027
1141280704422528128,101.55652486903517,79.56212608725718,54.93795853293205,-99.16304484778603,-604.042255390708,5.3004165,0.6893873,0.059513412,0.0542402,0.07250492
1144605661944538624,140.97725029083932,80.85254834161945,29.460614747912388,247.7149128504795,-768.6762900773922,14.693322,3.0070705,0.024390128,0.025569715,0.023122512
1350822057031065088,267.0263729623021,46.18365024804871,24.02272714163458,-22.245358491484843,74.59852275506407,14.9278965,3.0408726,0.02127922,0.028636586,0.02639424
1359938520253565952,255.65248712127018,47.08567289069349,54.73589758953965,123.27372853768199,853.6388701963417,6.5836673,0.9049978,0.01757417,0.018706664,0.023297934
1390617437289118976,231.8296252177948,41.51228448255411,30.83641039253365,-113.4911162519755,-46.518840310434,16.447811,4.2824707,0.08804623,0.08227094,0.11141687
1394070487915863040,232.0497662245596,43.669070284889244,33.709100552988346,-121.32067281083117,149.70325555681404,14.2296295,2.9802103,0.0185545,0.01837791,0.023616102
1396264563369663744,237.1873972101208,42.91941789099623,21.381126588405476,-6.793723932293368,88.56702399148566,10.708338,1.5928116,0.012969208,0.012135904,0.014942068
1396424748469142912,235.88325240625014,43.135902040927185,21.750789538266243,-2.6446730494227673,67.28645113724451,15.589639,3.2314606,0.039045084,0.038921602,0.04741726
1408029509584967168,254.4706217667203,47.36789357483239,55.75075260059889,-145.6694269361234,272.1730647940249,7.5214434,1.1745095,0.016396886,0.018733647,0.02408372
1415197260246376576,261.9455881196355,52.0020196265533,34.33496460932229,-57.14677656166131,317.0416967333754,13.753955,3.0226526,0.012417286,0.016983336,0.016501592
1415197260246376832,261.94450292342117,52.00369700164414,34.33698222909089,-58.70452343957548,316.08553108746236,14.100846,3.1613083,0.01396814,0.019036531,0.018373137
1415416509736668416,258.13126133624445,50.814567287238894,22.296357571071756,-66.72615207456205,17.299203703357463,13.891336,2.7647734,0.04238421,0.04822274,0.052447025
1420101696285626624,256.33346232929046,54.47105361648125,36.79023461128562,-97.8965883123237,94.86955196103186,5.5903277,0.6385226,0.11712275,0.10943533,0.078501746
1420101696287738368,256.3334175281892,54.4703527129838,36.76076542523742,-56.510963616377694,74.1810360822964,5.508497,0.63226366,0.06402261,0.061345104,0.09500045
1422556635167175168,265.71555930410824,58.68505076464029,27.72773457610307,62.51542176900588,-107.79729276595741,12.957514,,0.09107681,0.12548803,0.10234887
1422556635168141568,265.7160128016946,58.684618138454475,27.61527401257863,69.14444744454771,-112.32302757249207,8.144549,0.9379153,0.018807309,0.021083169,0.023270499
969488128616580224,91.88297517980146,47.20648503417621,35.436135693348525,37.33890197519275,-188.3771685976539,12.824153,2.9930296,0.033942115,0.031839814,0.028319074
974536192658255104,110.81129017196758,46.086355019729595,58.902856854783394,-120.76876411802874,-237.8516822962655,9.691786,2.0901098,0.02241257,0.019401638,0.014183693
976478239429499264,110.45588432288869,47.99658549235908,20.359129165244408,-24.973753111977732,-118.81599114250567,13.319877,2.5250368,0.015697645,0.015450407,0.011564831
982271737994361088,115.08577152815157,50.69903296477185,22.53759321242718,17.857646121918965,7.962180009078773,14.355602,2.8460827,0.022483384,0.01940495,0.016622964
1003181081901627776,102.74115685795152,59.17342837016555,23.29480469600998,-76.85233588705513,-327.6740727432206,13.736348,2.6482668,0.016918702,0.013605679,0.011884584
1004868553076536064,98.58654507887252,59.094537496613945,27.842892774072222,-162.70562692340062,-482.2814830954248,12.794653,2.4412727,0.021592673,0.017513396,0.014083788
1014058103758571520,134.7989643318015,48.040871471105525,68.00099930164292,-439.83552453066625,-214.0709500414631,3.120973,0.50758815,0.42232543,0.2772963,0.33833295
1019174509319377536,140.2622564377403,51.30663271339722,34.29038724494087,-38.37973351970703,140.274551474171,7.639302,0.8980012,0.02143208,0.018505454,0.016462553
1019903176290266880,141.5481086373172,53.15928201296078,30.731242183116,-447.25738798967694,-355.41320091497505,17.752113,4.7732315,0.15268628,0.13329495,0.13736498
1022122334352145280,145.59099004006242,55.981426398963755,60.50833058897456,-709.9561374383179,-508.204692001657,11.263366,2.7316437,0.02839143,0.026176741,0.025264287
1026392837514247552,143.6863958625132,58.74805942499115,20.081327469942455,-146.06579787199155,-399.18374902819005,16.744352,3.7166843,0.05991491,0.04083318,0.057027183
1028305334911757824,125.06042405900223,51.09179868644008,22.100974841502588,40.66383262225942,-21.65532368702203,16.460869,3.4827995,0.06711348,0.057701495,0.05165579
1036004149689903872,136.43945989431217,55.528997374247695,21.47812850760544,-213.8190840087498,1.6909957197327217,7.8123903,0.7573228,0.021370983,0.0198079,0.01642233
1039005026158378880,140.32182478876427,60.36234870599057,21.68770326192642,-206.58382985192463,-147.94494363835685,12.75756,2.1713085,0.20452774,0.26906982,0.18940276
1039163458912998272,141.42925684440817,61.337119386600115,36.418482444452685,82.73380690106269,49.024426824063625,14.924251,0.36541176,0.022966078,0.018426022,0.02328584
1040191742802868992,139.8425436265347,62.05297762005569,26.356716753577427,-288.09939107064406,-386.09775223924015,10.514165,2.0360909,0.020481322,0.017512513,0.019505074
1050435720840784512,151.17688703610673,61.43534959625242,22.625316524990517,14.5879983344567,-132.51599877528207,10.90741,1.7512398,0.13056636,0.09036431,0.12533101
1062783064621508480,177.11088493862508,71.48751169487844,27.62685137424795,95.8582958810342,-5.399812192009291,13.355338,2.8329525,0.1223668,0.14325088,0.14695577
1065829295945871744,155.44900229935203,66.11139184014147,20.00955222264547,-38.01957381739786,-111.40875680264202,15.024543,2.748211,0.020630863,0.018922882,0.020428898
1076941716370493696,159.23472209527336,71.18091532625374,56.72524358802379,-1857.3434408510748,-463.5079992502577,16.611965,1.2272291,0.04633206,0.04083962,0.045599777
1085633355788712960,114.14489601603475,59.25402328414279,23.07649099843664,36.22393434126916,-34.067739698813035,12.89178,2.1827106,0.018416528,0.015818035,0.01537835
1088832380575983616,112.62230460600256,62.79150448233247,40.18950292244185,76.4921680909393,139.89841722369164,14.669598,3.4406986,0.027806425,0.026369778,0.025067568
1092005953385118720,123.77597129284737,65.36570931917946,26.415460537946547,-36.180403959524654,-137.21963021659639,15.099211,3.509327,0.03396142,0.021039136,0.032076452
1093918828739878528,129.09378163676524,67.2952414926635,70.6194625207145,-1070.5276066487359,67.81479629140435,8.615115,1.887682,0.22524668,0.1717869,0.21187305
1095986082399119360,115.33100538360836,67.31102695058799,41.479273857289655,-110.2586492895148,-273.35691123185376,13.992988,3.3417273,0.24524811,0.114091426,0.22008075
1101063661455166208,101.9459038915533,65.53500656946557,26.377435143669384,-71.55718804993052,-231.71729980445645,15.63957,3.4448786,0.04226918,0.030198587,0.0343522
1101444161197437056,107.25841107702409,64.79195239410734,23.46380790244354,88.87246526441461,-89.13390723855446,13.884478,2.6604881,0.017208008,0.011765078,0.015548008
1104720293532079104,93.90104323309197,66.14851691852026,25.088035077958867,19.857324829237072,4.8668258826161885,6.9355016,0.6390419,0.017108856,0.01198202,0.015023628
1105311448533321984,93.67808884148022,68.14287613011602,25.579435166006792,-29.45885463311198,-24.171958102101886,12.885526,2.4814587,0.01827917,0.008904115,0.01662799
1106283180593165568,100.45506725055584,68.77591782140321,32.832170333023456,-13.776707170179783,-307.5468666540468,14.092413,,0.06910608,0.040330686,0.069760665
1117180371613941376,133.3895729970482,67.41050947570285,30.97456115091438,-138.65648309394044,-520.6195176723473,15.976123,3.616396,0.39919674,0.29557332,0.39718434
1129258953521341312,179.37017960188044,79.44994963893923,39.98967562738064,-873.9524504012654,-162.88868934475113,15.39977,3.7780657,0.031986177,0.044032194,0.03998606
1133763755739666304,176.10344365656445,82.16948621427419,20.221841630452168,-89.29243749287532,16.587918862659386,17.361544,3.9427452,0.090371355,0.098903395,0.111370206
1139642706975159552,105.87490601885828,76.77275818273984,59.30857719111133,12.742417120265216,-233.40181244583476,11.566343,2.5959005,0.02291839,0.018463755,0.02670004
1140494484889621248,103.10775862173986,79.15995628510326,25.218688121087457,4.7229827839488365,-122.52381884557006,14.569934,3.5299807,0.111096,0.100634925,0.1352405
1143052876648013184,99.6102988360585,81.46356718600315,22.637651181272762,-86.073145232186,-107.65227355763079,14.217461,2.748744,0.016937613,0.018877232,0.018749094
1143424644721272576,101.92606706643492,81.7712317897451,22.521433426614312,-110.18898961930068,-182.18642698289491,13.858297,2.6018324,0.01300293,0.014511981,0.015227341
1146155904619763712,134.09268219065348,83.88687787879302,23.65984533564492,-142.92489033518993,-113.76579796678259,7.356865,0.69874334,0.015573289,0.019675447,0.017746465
1148885991992198016,118.96345515734684,83.38204366283443,76.3854067571206,-291.52925585791354,-599.1413128278067,11.735672,2.8901558,0.018953925,0.024721317,0.024504237
1292359924270247168,227.2451348604708,37.319014572786045,22.99343361938846,68.69916516781028,102.61575692619185,8.657206,0.9866762,0.013232698,0.010177977,0.012493108
1294864680478203392,224.85368402375238,36.309282659667396,31.641335549591005,-130.63204396468413,78.03457864626091,13.376647,3.001567,0.01628132,0.011579591,0.018237375
1350714133093019904,269.4622611288724,46.59121608783237,71.49516298997698,-15.069704345036971,578.139595462519,10.570074,2.5399284,0.015178036,0.019646436,0.020174956
1358325021299899136,254.8978367372638,44.42764102754266,35.088798995129714,-294.7251653414978,-246.62787159141544,16.574125,0.89954376,0.039564483,0.04560265,0.048422642
1384741612789285376,239.4692815254209,43.894742367851386,29.774055087406364,136.86629826330105,-245.80520655430087,12.537392,2.6015196,0.07805667,0.08799739,0.08755874
1391973238205147904,226.9177334910757,40.084764257405844,29.324491673152238,-252.72033778168594,72.7701301650458,13.672805,2.5647564,0.012464086,0.012494452,0.015219672
1395453501745301888,229.83146785886592,45.616489415093525,20.520039104713813,-151.3625591818066,-206.71879791089816,14.3756895,2.7511873,0.017098693,0.018835967,0.022524748
1396241301826482944,236.3998875121763,42.93786963462538,20.206360236363597,-196.3319289303549,223.7217910231056,17.452215,4.2090054,0.07604575,0.077203915,0.1143324
1397009276338658432,238.26977970120717,44.96282451706361,27.103697231511354,-61.64150584187149,99.95810306738508,13.126866,2.7703047,0.012690501,0.013731664,0.016542694
1402746699810525568,235.40155737994417,50.18684132887621,34.254982896041284,-56.86539004763223,0.4395953923230592,12.428833,2.6055794,0.017477205,0.01751257,0.022508051
1414462752119347456,258.16885984496435,49.757910352782645,24.059834463825286,-11.620323013217105,73.58893195320658,17.0835,4.1062374,0.07824793,0.07786043,0.09352899
1429437378934511616,244.27298578329305,55.2671877781025,49.63026344630695,87.96992153097975,-430.9626629329256,9.078422,2.1694918,0.4244921,0.6006507,0.54229116
1433557592601314816,253.96980556958744,56.7972407001321,26.42406537781727,10.150477340519458,-37.486401208546845,16.531826,3.9258757,0.07022734,0.09698497,0.081458524
1487960328432891264,219.12161996066786,39.3753919282184,24.390375036472943,-5.0524323113612795,-177.2313251143778,16.040865,3.3918848,0.039174993,0.030994453,0.03891505
1489976179921954432,219.7152379479444,42.22886782359609,26.802769949338582,-134.5835784322214,-8.316477499487952,11.775944,2.0935488,0.07917783,0.09845038,0.18304455
1493071270795543552,218.98672087732191,42.97930101819902,26.664953289671516,-138.9078422421502,18.234917915360022,15.567801,3.4285135,0.033165507,0.029620878,0.03692852
1494078698324658944,217.96636247887093,43.70656515835143,26.290264226147524,-273.01097325327083,-47.34400254486245,12.68309,2.4335232,0.019821815,0.016052248,0.020280492
1503608646638762368,205.01535632263742,45.91688673155863,21.737009635499987,74.4804158778002,-194.1156310579321,13.785518,2.5997553,0.018383695,0.013428665,0.017031984
1506739643437879808,215.16001539650512,46.04191476962205,48.21946571523345,-627.0897201246803,-186.57376805080554,13.6030855,3.0942392,0.016655555,0.013614923,0.0178938
1508557582834745088,214.0201154219198,50.17007361857466,21.33805683298871,-299.4451982120872,186.4492076215389,7.6351857,0.7839556,0.016717669,0.0151752075,0.01748162
1508886439891509248,210.6418022886379,46.33971658723269,89.60227871845898,575.1389568209214,-40.58667997232523,9.027913,2.0562,0.028863689,0.020313276,0.027637772
1545247048904161664,183.53297927178696,47.267364915242865,25.763370719900315,-137.20469592566067,-72.57575515009906,14.135419,2.9167528,0.019834569,0.012490748,0.014773904
1547052653157671808,185.92212458200396,49.06797239138163,22.184043871109452,-99.73863015657946,-44.074171157453094,15.2729435,3.1436338,0.03149664,0.019232087,0.026619377
1554930688329028352,195.2979015230376,47.47363454970524,21.7903063367565,36.8027238069939,-0.20305162579326713,13.294723,2.7644024,0.01673945,0.01172041,0.0139895715
1555038921504049920,195.49632946019,47.997315721500875,21.863412003134805,-150.28718776529675,14.241943970540303,16.875124,3.9116592,0.06521081,0.05100877,0.05879533
1556068098746542592,198.6194906769203,48.776969674620624,25.934474519783368,-476.93866655532986,-226.1516869134329,12.2797365,2.4210033,0.018035352,0.014705442,0.018429501
1562349333797785984,206.2420518704106,55.47263599708303,38.30746176474421,112.68258194432451,-28.366901547944902,13.929652,3.0249205,0.015789255,0.01634173,0.01618052
1566062247125254016,201.34819520218443,57.96761939862102,39.40980896242114,-27.188720348779114,297.53238661916373,12.9091015,2.6160946,0.016813235,0.017196272,0.01658933
1568815630400683264,188.40505510623314,51.653951712900756,27.18108200188835,-364.73694834360595,-93.26613021945681,14.714957,2.937296,0.021906074,0.017111633,0.020910397
1572638048214801664,185.36976432272456,54.13381977380361,25.440841467870484,-358.96540253754387,-332.16761833748745,13.399907,2.9368792,0.016271558,0.013753911,0.016335977
1576780492632241920,192.406925400987,56.739366422508475,22.50617556547462,-159.20978642422494,36.43811282619454,14.284927,2.7746391,0.01742281,0.016326407,0.01754126
1576903019458821248,194.85949385880804,56.56252420382174,42.805818725081764,-579.2673532425257,-82.49023372094975,12.127158,2.4883804,0.018568603,0.01797784,0.018120706
1577483492879086464,190.44829860698144,56.753805972512055,41.854116379130886,116.2330666948328,-0.6066867665276358,12.265954,2.673583,0.03418801,0.03293413,0.030417979
1581821817869948416,185.66598142644742,60.981474153857725,24.330887322995405,-20.95661937425306,-124.27877886707316,14.217623,2.6891232,0.01861254,0.017752653,0.020965489
1583167315158632192,189.2573705944562,61.52009406213464,24.312902017973844,108.799908216147,-30.055969905204392,13.8846,2.658845,0.0143085085,0.015843987,0.015679184
1586497632800572800,223.1159701162992,44.49907084741365,28.90100724383951,-328.7547416870272,-378.48466315731037,15.093091,3.2406855,0.023751847,0.022218661,0.024740327
1595423983590690944,229.7875900010379,50.141899911953026,20.957291804063477,51.17832643937209,-87.68932700441744,15.365049,3.017397,0.02414379,0.026114883,0.030168006
1596862660196033024,235.2545732958697,52.74429673668288,25.123220987800824,-309.85029891114567,-123.08288875624002,14.428026,3.0645142,0.018716184,0.021638542,0.028139824
1599384317099187712,230.9530890382012,53.50046568827325,31.555520468212787,-93.69749013724594,170.69641602208486,11.926706,2.383668,0.017213628,0.017663712,0.02237589
1602355133093554560,232.28677402176936,57.412392513253614,22.589936132308562,-259.3053845183976,165.48034337910354,11.063215,1.9998455,0.03946594,0.043275286,0.050467994
1610582709884914432,216.6846486983555,56.90043216368555,30.243039379439946,109.60450940447433,-62.61484055589068,15.13747,3.3484344,0.030137125,0.030087458,0.036598016
1613277131847452032,227.11730952495648,57.547208753697895,30.664283566383375,-158.05303404558862,316.7645453097749,16.570305,,0.06936068,0.08101458,0.09242676
1618370615167692544,218.2788719710588,61.012199173438944,46.86688508077127,205.99774792341202,-22.115845665535403,11.30295,2.3678522,0.07673668,0.09538295,0.11261119
1625475594883081600,249.2790275888262,62.06605497858524,23.848768332274513,-47.37550709307425,14.182791575680792,17.201801,4.130172,0.062532015,0.08367124,0.0862477
1626129117107252096,237.70069858760033,58.97462615184342,24.977037950554156,-230.96797708583478,-49.690213702824316,14.670989,2.9477692,0.25263917,0.32077092,0.32464734
1627659328055270656,240.45497721328033,61.779275967835744,30.014969617766027,-37.15160272440379,132.88971018295683,15.852229,3.5463266,0.032134257,0.0426453,0.045218937
1628077829668877440,243.30879647802882,60.8552257395618,21.89714170328438,-17.75201710527144,212.9821467269333,14.556525,2.6928282,0.014836505,0.019138614,0.019281117
1629537878031042560,240.82818986746994,63.29254182661632,21.54484926485445,-80.24054537589527,106.24389414831352,16.780022,3.7859163,0.056720484,0.06311092,0.07388385
1630539567483392896,253.71627849948416,62.017358104239825,22.719944791221007,-225.67821109772632,210.71104433860603,14.01959,2.7972755,0.015245507,0.020607641,0.0196234
1639395583888349952,233.7942372369615,61.22422835766969,21.257438870249107,43.25327975617205,24.002356720942565,13.876603,2.5732126,0.012204083,0.015747681,0.01599938
1643372036410607104,243.1667291205762,67.60509358640857,22.871994661554524,-6.739924338061288,-8.223049509217736,15.091667,3.0506706,0.022956666,0.025327312,0.03049773
1644754534843388032,231.01771471679245,66.55379111216804,20.387174356568394,-266.1309817400855,-30.767025615895687,8.565355,0.87523746,0.011524624,0.013148031,0.013344563
1650329982213570432,251.65389909554742,70.78249124604879,20.519872845213552,14.067099895578679,147.7464437040402,17.722834,4.301693,0.10277338,0.13858882,0.12313256
1658057762250899584,211.94421356596527,57.19674056757806,43.52091483071722,-683.4050730620218,178.0464853024432,12.827663,2.8445015,0.020730399,0.020001149,0.02222209
1659107422193486976,207.26729688768424,58.18952689498231,20.267768764861213,128.5190966669803,-16.277974958811917,16.607334,3.639021,0.044445753,0.048709795,0.046946887
1662166469700461952,202.88995660090367,58.9529797645332,20.863403686155404,-68.86205239977377,26.563448620866044,7.958104,0.75952816,0.044305313,0.04554861,0.046528753
1670899100285900544,210.13007074440657,64.34172822384805,23.707203682247446,-65.77199335189881,-17.99790949088178,12.952228,2.4249773,0.018458977,0.02416394,0.021349264
1670968816195091584,209.17855973488716,64.66503167329455,25.347172410582797,76.70729771085072,-160.294589781868,9.8150425,1.4459105,0.012679594,0.014777218,0.014040357
1672559637721768960,208.59357590756954,66.85802925712699,20.86061948893312,98.31670645597468,-43.55552048028203,14.635428,2.6647205,0.016118543,0.021303546,0.01846883
1674850229680427264,211.0831999723945,70.00394305929896,21.345396489013567,41.060734777313314,18.40954816880653,14.056228,2.702551,0.015460456,0.017305769,0.019636806
785163697232310784,168.92072788801232,45.451687533664405,21.093069556462627,-115.88806824547252,41.84773903439145,8.703659,0.87998676,0.01641251,0.009317807,0.02103093
786765410803908096,177.98978754812498,48.08885457725689,23.574952285774003,-211.04615330231968,42.02753454751995,9.3302555,1.2882919,0.021276899,0.008748627,0.019856555
787672026858725632,177.45250606402652,49.232260877682336,30.3459596299212,-243.09643461725986,16.414811315034033,8.554301,1.328609,0.15150352,0.08137172,0.14061907
789167740628161664,173.3982598354432,49.090536447819,41.982593512866,19.86101956946561,32.38270035811371,12.26674,2.5157938,0.024433048,0.014605944,0.021190295
791527670535371648,173.58028203540061,50.058514354007855,20.51766033920426,-85.50860678095984,79.08322407596195,15.044159,2.981185,0.028271869,0.018797666,0.025608314
805962230984391168,154.38391154797307,43.56623478015041,22.348410526008472,3.046798674931919,-55.20586547670236,15.919896,3.3794746,0.045243323,0.03557673,0.046765745
806000816970521728,154.71683099163656,44.046986093003405,49.54145912795567,61.771818753900675,-300.267816684176,6.492669,0.84442854,0.023360005,0.015263008,0.023042662
806047030815982080,155.97958887886807,44.11479774042535,21.660336565733406,10.019616446335256,-16.20453695517488,10.708332,1.5435133,0.023588322,0.01827926,0.017087303
809061788621680640,153.776320164241,44.42890062358557,24.518413602533617,245.17778762448543,-46.44248899590673,11.397045,1.8971691,0.019631632,0.015088858,0.01749664
813457670468565760,143.4761567576429,41.63613884019633,20.977238560050065,107.66697320516039,-115.56435384393255,13.11161,2.362443,0.014148045,0.011332581,0.010870415
817061594705986816,138.40518342495113,43.30123651447052,22.455048872917054,29.952985011712514,-78.84688707939175,14.932354,3.02219,0.029650584,0.0285649,0.028054498
