source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag
210062284899657728,87.55923836021391,47.327669094041276,3.9348702312103154,22.807340812812782,-31.875865180606134,8.573376,8.895709
210105200212704640,87.73219845724078,47.6797846178599,2.9120264563126472,11.64276346298531,-6.533057867351372,16.881388,14.474575
210210718969005184,88.52981863510931,48.07118057239366,3.0293294954076893,-18.864405916064463,-33.45213157876012,9.124692,13.454216
210649389750730368,84.56982631134908,47.41074508754936,2.181917946894488,1.4112851391452548,-10.885269567826535,9.863834,10.7753525
210826479841021952,83.76680265944661,47.477789979790444,1.9692589183731144,5.076788653167168,-22.272852010871645,13.129178,13.7893915
211038651225178496,85.46959244436744,48.71087110931257,4.288354045894088,19.40054830777538,-50.802639639117274,9.975062,12.670004
211116476033209856,87.18016067057847,48.43693990291286,2.4464391191991073,7.302628715803059,-9.148545367603374,5.0603766,13.583226
212454581685124992,82.57915307828542,48.08727866704999,9.746936874277235,-61.064475822928735,-37.70431373494138,12.822674,10.27978
212501959465240448,82.78635629924334,48.5550877739312,5.255588924900637,11.21588991013779,-23.996201590431777,8.304547,12.181645
212555045261283200,81.36216799447911,47.993708133143954,4.675248578134873,11.661295487468685,-26.909533058180337,5.9939065,11.774039
212725984959406080,81.95471139347535,48.61939785565709,4.598320936298745,0.3375656238907476,-21.116733403665172,6.502899,13.553688
213637140796419840,82.95409219250816,50.3428326871991,2.5316173244511537,3.549703383006813,-20.74118776409454,11.514739,12.193438
214610792704691456,87.69833260594919,50.8744637192876,8.777899418431259,17.023731627276977,-0.092258807893766,20.656565,13.615785
214742626723696384,89.8265502727502,51.64624701012747,2.7012230233128465,8.12440160886975,-6.1971718703993535,8.566877,12.161535
214823823082694016,87.46770212861917,51.244307917656734,2.6967893936501497,1.771956582373302,-14.850150948844673,8.653533,8.596686
215196725026757504,85.33390856377045,50.72068453462786,1.2167479900782263,0.7895144629275076,-11.77893493235294,5.7588334,12.382706
215207518281048448,85.11289696228367,50.80318017906852,1.3287624527962483,-2.147181956776609,-17.99069440387986,6.0893826,14.633605
224593533654398592,55.17143953539169,39.824125685788125,5.57404136818276,13.372956927954974,-86.71457792502503,5.2919555,14.438684
229011714972062080,63.454825759999665,42.43498926649249,2.646860293275759,-2.0225412070681594,-16.748609586644722,6.183178,12.259474
229359259425640320,65.68606222580203,43.48830879089565,2.873110017095773,-2.7159429967258895,10.550174852250855,7.674778,14.850458
230665754118159360,59.79589819256945,42.405442805362725,3.801324040371098,20.698641258026825,-17.712484347587047,15.062382,12.553087
231258395184913408,57.761876095985336,42.26190337270018,19.18688245991298,36.501765439633,-100.24879755947659,52.838627,13.547967
231776540038910848,59.139978074758595,43.92957756134425,3.502885390364888,-2.048464818876883,-15.030412929131849,8.646938,11.111453
231803542493525376,59.768294677523876,43.63860677007914,5.282225655297041,23.444793115238397,-32.450120273983174,14.819181,9.201408
232601929673720832,63.927124419558645,44.46293825575737,3.777182211564555,16.31471470347909,-25.419119200282303,5.6766715,14.108234
233621692353027456,61.922925832680676,46.42158306373442,2.4817347602259834,6.896797038261207,-12.683510918096768,15.608236,13.335978
233778097879472640,64.53930370455896,46.24832351572818,1.7081690597859636,2.7532881356091945,-14.250838120457729,5.110213,12.110949
234068746905323392,63.453662579066126,46.906545589741334,3.1323726189575583,-12.385052838336817,4.575405999661328,8.29978,12.878022
236269827444977024,49.95664244702938,40.476512397106134,5.703817126071421,28.222838903312397,-4.057417094442542,7.732795,13.673762
237273307903369216,55.47766354096075,42.311548021943274,6.576257829067607,15.932735847552147,-14.795107573497232,25.637407,13.897959
237897516979676800,51.917579924482745,41.875004871800314,1.6723664722340268,-14.095707530535373,-9.953741715182495,5.657939,12.503323
237932048508007552,51.05378892423287,41.884431904434,3.0648087040069747,6.172972272155459,9.034250204639882,5.961782,11.699231
237956413860108160,51.2586246597647,41.9540676817881,3.3558697926653847,-16.443081907673744,-3.5854542979658417,10.650242,14.240349
238326433881878272,54.59319305372428,43.39629521705734,2.892273235918873,21.043345872580595,-16.178868856998015,5.720198,10.6024475
240087675420482048,46.95562823805621,42.29202204800198,4.2472880137735975,3.781673155357092,-11.540074165956959,7.439717,13.6114025
240720203838950144,47.242473766364064,43.44325463309377,2.515549081355598,7.2484374752706415,-10.027542368566813,12.61979,11.697795
240731993525383552,46.81025458480247,43.09899707660117,7.717324997959834,32.87362391258622,-28.543754150660362,5.0751457,9.358453
241364865549766528,50.798458260445976,43.421561762592695,5.310645679041514,6.306524550579246,-15.630793682192067,7.437501,14.580527
241406921870212992,51.21039821200033,44.048757338702046,3.90141702146855,5.952888922030608,-11.967476021565783,11.173145,13.935652
241719973445220864,52.89675899098954,44.779815414254955,3.74930185773368,12.175266951034358,-16.53982051741729,5.3743258,14.965947
242038522579742976,52.58391406085977,45.976160627096554,6.702704334607369,7.696997363142131,7.7119078664923935,8.166275,12.3639345
242426340944809728,48.22817083404609,44.827644616739214,3.369196620572115,-25.03592111096568,-3.2042969812453252,5.023426,10.897185
242680534291734272,51.67024775562185,45.78205187053195,2.2760408982206695,-8.007463364874049,-18.296486256202375,6.1694183,9.294649
243336427336196224,57.14248953863067,42.71128800401093,2.567279172665692,23.77408283419929,-32.89029673582225,6.15522,12.684888
243357249337618304,56.9868254001891,42.94709603941801,3.7663334216580906,83.45765812585014,14.10893753111139,5.1458373,14.093345
244698786664660480,54.359639779295,45.02096218876017,5.477550304129833,20.91146758214808,-40.94930239215998,6.5567384,12.917552
245254216134218752,55.993791002401046,46.49726087974957,3.6173875917402096,32.29205716350839,-33.98498180405578,9.999502,14.245312
245561941951155072,60.49438157686436,46.08039214063337,2.328514106956439,4.7365211711895565,-19.09103118865648,6.2350245,13.736521
245708142640273920,61.611998686245315,46.999156002980655,1.201886986289233,0.1302787064897517,-11.469734921797219,5.6651607,13.483835
246150008872585600,63.19318155977055,47.39042761497651,1.4779649786299196,-3.511563436131536,-11.648136759836788,6.4153376,13.7972975
246618641345637504,59.856488850098046,47.31880723284496,1.3105683784684572,10.051724886907632,-13.384177617023088,5.9837136,13.006306
246634756062936704,59.56987864924066,47.423373470388,2.5216211600401865,12.335207586045573,-11.479881532001915,6.303448,14.841402
246793017017503616,60.07387865724908,48.06179402013339,2.023957295143279,-11.81807677249644,-22.011291447483842,8.509328,12.883105
247033290366713600,60.12308162580708,48.762784038026375,2.3952480390338855,7.603486768351437,-13.043395022122027,15.593248,12.71348
247263230039564288,61.2480992064201,49.29133464204228,2.270170075770647,-8.300988274435209,-9.934067046689226,5.640924,13.47441
247415031363495936,62.87559349970783,50.38673538705863,2.3289325494638398,21.743480724939236,-10.016624968553646,9.657341,13.760958
247528762095160192,60.919129069973266,49.937795216826984,2.7960423673809487,12.454658864241175,-13.218264655232119,5.007241,12.078226
249017599618293632,54.026371750171265,47.997122927340136,1.8074003904795317,-11.72181454041269,-34.00894636961787,6.580371,12.509725
249454178754000256,55.10032437490902,49.10524856464927,1.1404251671721337,2.6639979402434033,-36.86798907446764,7.5297976,13.4909315
249650231123196800,56.17007514439611,50.21190983949867,2.3964379176889903,20.84900539621403,-8.797100191567498,5.034984,14.573354
249675902145618304,54.128115815949656,49.237128909512286,9.123857335007056,30.777482823975596,-42.50354802116226,12.185883,9.303698
250198307606137856,59.332667206949544,49.830236202433596,2.4956957896769554,9.784299253443404,-12.62006256882773,7.714741,14.761524
250629591042688768,60.70981151099561,50.82173123581992,3.974546212258048,-11.556251210387515,-0.6820584252312036,9.135462,13.399396
250685185099998336,61.293007241446475,51.08290193135546,3.6811592993856683,14.52249074092899,-16.566143597687855,14.875619,9.557412
251182988988651008,56.934745237569956,50.61278366471764,2.385150356123052,12.958592220702307,-11.147313384646303,16.394762,10.620813
251402444638741248,56.829465150750394,51.15304713519073,1.583755337801266,8.486452195076131,-6.63425876687104,9.180218,13.713238
251534798351463168,57.68699430903083,51.76148909594238,2.4978453166984003,-18.851185647857523,-12.420518956969694,7.2572412,14.088095
